,workload_MW,carbon_intensity_gCO2_kWh,energy_kWh,emission_gCO2,emission_kgCO2
2024-11-28 16:00:00+00:00,6.8315960677156085,351.1997148323685,8197.915281258729,2879105.5089979814,2879.1055089979814
2024-11-28 17:00:00+00:00,6.336821391636055,354.95463469263643,7604.185669963265,2699140.9466167917,2699.1409466167916
2024-11-28 18:00:00+00:00,6.529245058505973,373.57805574016703,7835.0940702071675,2927019.2092893054,2927.0192092893053
2024-11-28 19:00:00+00:00,5.939293094597392,396.8043721925416,7127.151713516871,2828084.961203059,2828.0849612030593
2024-11-28 20:00:00+00:00,6.169451008478139,426.1828372987112,7403.341210173766,3155176.9624423296,3155.1769624423296
2024-11-28 21:00:00+00:00,6.365701551496645,453.28951842605824,7638.841861795974,3462606.9488663115,3462.6069488663115
2024-11-28 22:00:00+00:00,6.292178541012231,473.3660115472992,7550.614249214677,3574204.1518829567,3574.204151882957
2024-11-28 23:00:00+00:00,6.599102125551767,491.674778568713,7918.922550662119,3893534.4915995854,3893.534491599585
2024-11-29 00:00:00+00:00,6.576395047975621,516.0869774159644,7891.6740575707445,4072790.211123665,4072.790211123665
2024-11-29 01:00:00+00:00,6.723449686483864,537.8154919006769,8068.139623780637,4339170.480486925,4339.170480486925
2024-11-29 02:00:00+00:00,6.68809593317817,552.4450197650568,8025.7151198138035,4433766.347994252,4433.766347994252
2024-11-29 03:00:00+00:00,6.785203197340346,562.9530990135204,8142.243836808415,4583701.400855034,4583.701400855034
2024-11-29 04:00:00+00:00,6.499520399997737,564.2093831626647,7799.424479997284,4400508.474883054,4400.508474883054
2024-11-29 05:00:00+00:00,6.575866725204168,551.6044154902918,7891.040070245002,4352732.5455579655,4352.732545557966
2024-11-29 06:00:00+00:00,6.627878425479798,521.2208546044963,7953.454110575758,4145506.14857194,4145.50614857194
2024-11-29 07:00:00+00:00,6.845997028470782,503.2000873687188,8215.196434164938,4133887.563422984,4133.887563422984
2024-11-29 08:00:00+00:00,7.000701422520731,484.4351274114476,8400.841707024876,4069662.8227059986,4069.6628227059987
2024-11-29 09:00:00+00:00,7.265417503838915,459.2653872286971,8718.501004606698,4004105.73993448,4004.10573993448
2024-11-29 10:00:00+00:00,7.334840884958834,447.7016157066865,8801.8090619506,3940584.138177038,3940.5841381770383
2024-11-29 11:00:00+00:00,7.7645151990243395,450.5084359008805,9317.418238829207,4197575.517409283,4197.575517409283
2024-11-29 12:00:00+00:00,7.676496206478712,463.8686435131154,9211.795447774453,4273063.058679427,4273.063058679427
2024-11-29 13:00:00+00:00,7.4933175538876915,488.6927845455939,8991.98106466523,4394316.265072505,4394.316265072505
2024-11-29 14:00:00+00:00,7.373669279710178,506.8425739248448,8848.403135652214,4484747.420398636,4484.747420398636
2024-11-29 15:00:00+00:00,7.045928455478161,500.20746189056894,8455.114146573793,4229311.187252721,4229.311187252721
2024-11-29 16:00:00+00:00,7.3447103353092995,463.677845748525,8813.652402371159,4086695.359107771,4086.695359107771
2024-11-29 17:00:00+00:00,6.830237271505972,454.6738132570342,8196.284725807165,3726636.0308231288,3726.6360308231287
2024-11-29 18:00:00+00:00,6.284299995106682,452.1242133013368,7541.159994128018,3409541.029724644,3409.541029724644
2024-11-29 19:00:00+00:00,6.702136937400505,441.48951437170496,8042.564324880606,3550707.818094738,3550.707818094738
2024-11-29 20:00:00+00:00,6.359887797551407,419.7178944156498,7631.865357061688,3203230.4581296733,3203.2304581296735
2024-11-29 21:00:00+00:00,6.148374843246942,401.6354653255905,7378.04981189633,2963286.4693963677,2963.2864693963675
2024-11-29 22:00:00+00:00,6.755305572304784,392.1078761484108,8106.36668676574,3178570.2248279443,3178.5702248279445
2024-11-29 23:00:00+00:00,6.365725752608472,386.4391497577737,7638.870903130166,2951958.776915018,2951.958776915018
2024-11-30 00:00:00+00:00,5.597775227447803,380.597446566092,6717.330272937364,2556598.7496210705,2556.5987496210705
2024-11-30 01:00:00+00:00,5.7102950050872945,378.2683337387304,6852.354006104752,2592028.532077159,2592.0285320771586
2024-11-30 02:00:00+00:00,5.985647305697529,373.6200239105792,7182.776766837035,2683629.227370006,2683.629227370006
2024-11-30 03:00:00+00:00,5.705009322716579,374.60183698593175,6846.0111872598945,2564528.3667737963,2564.5283667737963
2024-11-30 04:00:00+00:00,5.400220718463693,373.9077422887801,6480.264862156431,2423021.204042224,2423.0212040422243
2024-11-30 05:00:00+00:00,5.835969251028046,367.0705381317807,7003.163101233655,2570654.848194468,2570.654848194468
2024-11-30 06:00:00+00:00,5.578752568934569,360.22167911443466,6694.503082721483,2411505.1412946917,2411.505141294692
2024-11-30 07:00:00+00:00,6.482563847005393,342.4469771861082,7779.076616406471,2663921.2725875345,2663.9212725875345
2024-11-30 08:00:00+00:00,6.299720069500527,309.0484460015976,7559.664083400632,2336302.437269057,2336.302437269057
2024-11-30 09:00:00+00:00,5.989769262949192,281.76682268145987,7187.72311553903,2025261.9045795163,2025.2619045795163
2024-11-30 10:00:00+00:00,6.828571727580245,273.8036542600361,8194.286073096295,2243625.470865887,2243.625470865887
2024-11-30 11:00:00+00:00,7.34526043961194,282.01912741091013,8814.312527534328,2485804.727742285,2485.804727742285
2024-11-30 12:00:00+00:00,7.293980072136348,316.8172987534608,8752.776086563617,2773030.876338973,2773.030876338973
2024-11-30 13:00:00+00:00,7.3168495637360245,380.123824770204,8780.21947648323,3337570.6097226436,3337.5706097226434
2024-11-30 14:00:00+00:00,6.484290438195961,436.5621834840397,7781.148525835152,3396955.1904522106,3396.9551904522104
2024-11-30 15:00:00+00:00,6.776566236418052,421.4367234573908,8131.879483701663,3427072.645161608,3427.072645161608
2024-11-30 16:00:00+00:00,6.1195013650658225,391.89817433835657,7343.401638078987,2877865.695396452,2877.8656953964523
2024-11-30 17:00:00+00:00,6.066655203977257,381.1202889844593,7279.986244772708,2774550.461410663,2774.550461410663
2024-11-30 18:00:00+00:00,5.381761892815068,393.1305844164936,6458.114271378081,2538882.2377353627,2538.8822377353627
2024-11-30 19:00:00+00:00,5.5388860587793225,405.6650004172727,6646.663270535187,2696318.658415128,2696.318658415128
2024-11-30 20:00:00+00:00,5.530938325659097,423.8358387900397,6637.125990790916,2813051.8614620413,2813.0518614620414
2024-11-30 21:00:00+00:00,5.924638820035655,433.1495579055665,7109.5665840427855,3079505.622778321,3079.505622778321
2024-11-30 22:00:00+00:00,5.900179780417415,447.0001869942536,7080.215736500898,3164857.7581755584,3164.8577581755585
2024-11-30 23:00:00+00:00,5.7692049323327055,448.18468495763153,6923.0459187992465,3102803.154064257,3102.8031540642573
2024-12-01 00:00:00+00:00,5.3623946454861535,449.7512297622998,6434.873574583384,2894092.3035338027,2894.092303533803
2024-12-01 01:00:00+00:00,5.622090141512571,453.3610783160878,6746.508169815085,3058604.218735663,3058.6042187356634
2024-12-01 02:00:00+00:00,5.51347087926432,453.12479562195847,6616.165055117183,2997948.4384011175,2997.9484384011175
2024-12-01 03:00:00+00:00,5.917418939173623,456.4759399152466,7100.902727008347,3241391.246557873,3241.3912465578733
2024-12-01 04:00:00+00:00,5.994546213204297,464.14862826000336,7193.4554558451555,3338832.482279966,3338.832482279966
2024-12-01 05:00:00+00:00,5.9640963965077205,457.8993066998814,7156.915675809265,3277146.7260625754,3277.1467260625755
2024-12-01 06:00:00+00:00,5.511195145145745,454.6257489116959,6613.434174174894,3006637.4643124645,3006.6374643124645
2024-12-01 07:00:00+00:00,5.325699573550655,427.2559456412076,6390.839488260786,2730524.1689980333,2730.5241689980335
2024-12-01 08:00:00+00:00,5.858259525467487,392.76837185101135,7029.911430560985,2761126.866838252,2761.126866838252
2024-12-01 09:00:00+00:00,6.90393488194441,367.2454140500767,8284.721858333292,3042526.109153331,3042.5261091533307
2024-12-01 10:00:00+00:00,6.63891674971137,355.2919775426616,7966.700099653644,2830504.6328952624,2830.5046328952626
2024-12-01 11:00:00+00:00,6.671429836980605,361.4656409920056,8005.715804376725,2893791.194828863,2893.791194828863
2024-12-01 12:00:00+00:00,7.3106650733590595,379.20413196373966,8772.798088030871,3326681.2838649014,3326.6812838649016
2024-12-01 13:00:00+00:00,7.175400977918964,395.1791103694468,8610.481173502758,3402682.28999769,3402.68228999769
2024-12-01 14:00:00+00:00,6.7453426650212736,394.061177168484,8094.4111980255275,3189693.2051796983,3189.6932051796985
2024-12-01 15:00:00+00:00,6.475177364657865,364.4440438330957,7770.212837589437,2831807.7879749276,2831.8077879749276
2024-12-01 16:00:00+00:00,6.266974696796719,339.38389341607274,7520.369636156063,2552292.3270466593,2552.2923270466595
2024-12-01 17:00:00+00:00,6.067373553719893,332.17163623190913,7280.848264463871,2418491.28116322,2418.49128116322
2024-12-01 18:00:00+00:00,6.100011820329902,331.85570816452986,7320.014184395882,2429188.490937099,2429.188490937099
2024-12-01 19:00:00+00:00,5.805616856059307,328.6164567118356,6966.740227271168,2289385.4883176596,2289.3854883176596
2024-12-01 20:00:00+00:00,5.881507258259786,322.4370108508561,7057.808709911743,2275698.7435810794,2275.6987435810793
2024-12-01 21:00:00+00:00,5.992317527267543,330.587423439936,7190.781032721052,2377181.7741280147,2377.1817741280147
2024-12-01 22:00:00+00:00,5.407580999743896,331.7492951626431,6489.097199692675,2152753.4222399257,2152.753422239926
2024-12-01 23:00:00+00:00,5.888715473118511,315.99856914658955,7066.458567742213,2232990.796340198,2232.990796340198
2024-12-02 00:00:00+00:00,6.426357811334597,312.0574148465846,7711.629373601517,2406471.126581076,2406.471126581076
2024-12-02 01:00:00+00:00,5.870976201056809,312.0109044930478,7045.171441268171,2198170.3136986713,2198.170313698671
2024-12-02 02:00:00+00:00,5.967957614503547,312.9132526089393,7161.549137404257,2240943.6343039093,2240.943634303909
2024-12-02 03:00:00+00:00,6.245470597120328,317.615762125227,7494.564716544393,2380391.8842420834,2380.3918842420835
2024-12-02 04:00:00+00:00,6.632805807148145,336.83890105989,7959.366968577773,2681024.4228281253,2681.0244228281254
2024-12-02 05:00:00+00:00,6.528449891335074,351.0748730423694,7834.139869602089,2750369.6601167177,2750.3696601167176
2024-12-02 06:00:00+00:00,6.546091676793916,346.88658373393025,7855.310012152699,2724901.6542865876,2724.9016542865875
2024-12-02 07:00:00+00:00,7.298318724794698,340.2271456832437,8757.982469753637,2979703.377628165,2979.7033776281646
2024-12-02 08:00:00+00:00,6.782727596285047,343.5954295197262,8139.273115542055,2796617.0421130327,2796.6170421130328
2024-12-02 09:00:00+00:00,7.341669798877927,345.98412284930515,8810.003758653513,3048121.422736817,3048.121422736817
2024-12-02 10:00:00+00:00,7.61533936524478,353.60348577877613,9138.407238293736,3231372.653926664,3231.372653926664
2024-12-02 11:00:00+00:00,7.475042712412298,361.0039211645373,8970.051254894757,3238223.676063886,3238.2236760638857
2024-12-02 12:00:00+00:00,7.707081686270736,375.1855988000286,9248.498023524882,3469903.2689570636,3469.9032689570636
2024-12-02 13:00:00+00:00,7.259123658025796,391.6537126593436,8710.948389630956,3411675.2775828945,3411.6752775828945
2024-12-02 14:00:00+00:00,7.891707038860083,405.8019663065644,9470.0484466321,3842964.280661732,3842.964280661732
2024-12-02 15:00:00+00:00,7.17812449929125,399.7397034060688,8613.7493991495,3443257.6300302246,3443.2576300302244
2024-12-02 16:00:00+00:00,7.6078500411946255,391.4563041567211,9129.42004943355,3573769.031645527,3573.7690316455273
2024-12-02 17:00:00+00:00,6.802464273143661,393.9742292741506,8162.957127772393,3215994.7430120627,3215.994743012063
2024-12-02 18:00:00+00:00,6.757013391349797,404.6757701460223,8108.416069619756,3281279.5176377576,3281.2795176377576
2024-12-02 19:00:00+00:00,6.486674282752212,410.5180592696674,7784.009139302654,3195476.3252038797,3195.4763252038797
2024-12-02 20:00:00+00:00,6.492314041934868,420.37278875883686,7790.776850321841,3275030.59116758,3275.03059116758
2024-12-02 21:00:00+00:00,6.353992666694498,423.68556312901154,7624.791200033396,3230513.9533272814,3230.5139533272813
2024-12-02 22:00:00+00:00,6.52978098234157,420.6989704649643,7835.737178809883,3296486.5639593615,3296.4865639593613
2024-12-02 23:00:00+00:00,6.579499673603512,415.84023366351,7895.399608324214,3283224.8179923263,3283.2248179923263
2024-12-03 00:00:00+00:00,6.303935372771205,399.22266820968105,7564.7224473254455,3020008.679686933,3020.0086796869327
2024-12-03 01:00:00+00:00,6.468738896035029,391.86554429473455,7762.486675242035,3041851.0660743443,3041.8510660743445
2024-12-03 02:00:00+00:00,6.347475283485721,398.3395991205607,7616.970340182865,3034140.9118216434,3034.1409118216434
2024-12-03 03:00:00+00:00,7.07491601740371,404.015171931402,8489.899220884452,3430048.0934059075,3430.0480934059074
2024-12-03 04:00:00+00:00,6.477567307522095,408.4499228583555,7773.080769026515,3174914.2404806465,3174.9142404806466
2024-12-03 05:00:00+00:00,6.88630803792414,406.69456144660217,8263.569645508967,3360748.832963723,3360.748832963723
2024-12-03 06:00:00+00:00,6.451094417298078,412.6938458857634,7741.3133007576935,3194792.358296306,3194.792358296306
2024-12-03 07:00:00+00:00,6.875404764506752,413.2740310354295,8250.485717408103,3409711.4904334843,3409.7114904334844
2024-12-03 08:00:00+00:00,6.769658982088682,404.9374094701333,8123.590778506418,3289545.805443852,3289.5458054438523
2024-12-03 09:00:00+00:00,7.236759989456891,399.9132567139621,8684.11198734827,3472891.506529204,3472.891506529204
2024-12-03 10:00:00+00:00,7.591864152238638,399.7353169387238,9110.236982686365,3641683.467661017,3641.683467661017
2024-12-03 11:00:00+00:00,8.055611949286849,406.0970887106684,9666.73433914422,3925632.6724659144,3925.6326724659143
2024-12-03 12:00:00+00:00,7.755495694419068,425.2797609601084,9306.594833302881,3957906.426059629,3957.9064260596288
2024-12-03 13:00:00+00:00,8.005041081845132,446.9246247361614,9606.049298214159,4293179.977801429,4293.179977801429
2024-12-03 14:00:00+00:00,7.699412762092056,451.3119388869449,9239.295314510468,4169804.2823407846,4169.804282340785
2024-12-03 15:00:00+00:00,7.755378472290029,449.93146864943697,9306.454166748035,4187266.5911636157,4187.266591163616
2024-12-03 16:00:00+00:00,7.085239445673736,441.72910384364417,8502.287334808483,3755707.765026117,3755.707765026117
2024-12-03 17:00:00+00:00,7.408138531785976,442.8737915361426,8889.766238143171,3937044.4797564573,3937.0444797564573
2024-12-03 18:00:00+00:00,6.378650949271469,450.8700319761177,7654.381139125762,3451131.0689550242,3451.131068955024
2024-12-03 19:00:00+00:00,6.308384541450583,481.3665695092234,7570.0614497407,3643974.511035699,3643.974511035699
2024-12-03 20:00:00+00:00,6.197486787577741,495.9812727200404,7436.984145093289,3688604.8614821313,3688.604861482131
2024-12-03 21:00:00+00:00,7.082756167889518,501.6482681662514,8499.307401467422,4263662.838558734,4263.662838558735
2024-12-03 22:00:00+00:00,6.704861893154474,509.0773871746397,8045.834271785368,4095952.288720665,4095.952288720665
2024-12-03 23:00:00+00:00,6.4164698166549226,517.8805919416576,7699.763779985907,3987558.2241900363,3987.5582241900365
2024-12-04 00:00:00+00:00,6.812255674218374,528.8550437236793,8174.706809062049,4323234.926934768,4323.234926934769
2024-12-04 01:00:00+00:00,6.671923046279446,535.2634882983436,8006.307655535335,4285484.164091577,4285.4841640915765
2024-12-04 02:00:00+00:00,6.991531867843897,539.3592387618969,8389.838241412675,4525136.767223792,4525.136767223792
2024-12-04 03:00:00+00:00,6.113041791815022,535.7726499313786,7335.650150178027,3930240.719930397,3930.240719930397
2024-12-04 04:00:00+00:00,6.433659972921436,528.8563988323878,7720.391967505724,4082978.69350957,4082.97869350957
2024-12-04 05:00:00+00:00,6.384369654014294,522.5675755681202,7661.243584817152,4003517.485954713,4003.5174859547133
2024-12-04 06:00:00+00:00,6.00657933089785,508.68636513438986,7207.89519707742,3666558.008070939,3666.558008070939
2024-12-04 07:00:00+00:00,7.075664655317948,487.6316914495271,8490.797586381537,4140381.9888027916,4140.381988802792
2024-12-04 08:00:00+00:00,7.03240086104916,487.8134611852333,8438.881033258991,4116599.7653644863,4116.599765364486
2024-12-04 09:00:00+00:00,7.5334359386704985,483.27122702995314,9040.123126404598,4368831.395799407,4368.831395799407
2024-12-04 10:00:00+00:00,8.12917346812373,473.5748107259621,9755.008161748476,4619726.14383025,4619.72614383025
2024-12-04 11:00:00+00:00,7.57080006858998,479.85614146584686,9084.960082307975,4359473.890467547,4359.473890467547
2024-12-04 12:00:00+00:00,7.594711754335711,485.5507028144481,9113.654105202853,4425141.155989026,4425.141155989026
2024-12-04 13:00:00+00:00,7.688777033977882,509.9660953728848,9226.532440773457,4705218.722652492,4705.218722652492
2024-12-04 14:00:00+00:00,7.7860423227871784,510.9730536337215,9343.250787344614,4774149.38567515,4774.14938567515
2024-12-04 15:00:00+00:00,7.2068498810963195,500.61835964913047,8648.219857315582,4329457.638854364,4329.457638854364
2024-12-04 16:00:00+00:00,6.942259600716967,492.5437154567018,8330.711520860359,4103239.6048825122,4103.239604882512
2024-12-04 17:00:00+00:00,7.0748801716833665,506.15178420890055,8489.85620602004,4297155.86635405,4297.15586635405
2024-12-04 18:00:00+00:00,6.594659830959509,504.767233923582,7913.591797151411,3994521.841848466,3994.521841848466
2024-12-04 19:00:00+00:00,5.988817934248795,517.2311394469515,7186.581521098554,3717123.748886211,3717.1237488862107
2024-12-04 20:00:00+00:00,6.193652050132723,517.8969070609295,7432.382460159268,3849207.888210387,3849.207888210387
2024-12-04 21:00:00+00:00,6.875308965956803,522.6658937144796,8250.370759148163,4312187.406305985,4312.187406305985
2024-12-04 22:00:00+00:00,6.600482070769703,514.8604070503783,7920.578484923644,4077992.262822256,4077.992262822256
2024-12-04 23:00:00+00:00,6.309451017240688,507.75697443289744,7571.341220688825,3844401.3106160383,3844.4013106160382
2024-12-05 00:00:00+00:00,6.457397585691255,496.83026644042206,7748.877102829505,3849876.6756128687,3849.876675612869
2024-12-05 01:00:00+00:00,6.503309168200417,484.5088238657161,7803.9710018405,3781092.8115838952,3781.092811583895
2024-12-05 02:00:00+00:00,6.683933340070041,472.8215224944775,8020.720008084049,3792369.0457242182,3792.3690457242183
2024-12-05 03:00:00+00:00,6.160434151285303,461.6772700650983,7392.520981542362,3412958.9056574386,3412.9589056574387
2024-12-05 04:00:00+00:00,6.289762715332385,454.2726246579458,7547.715258398861,3428720.4206036762,3428.7204206036763
2024-12-05 05:00:00+00:00,6.568238938715848,425.44174025960194,7881.886726459017,3353283.6054337816,3353.2836054337818
2024-12-05 06:00:00+00:00,6.475041354876137,395.5610857597887,7770.049625851364,3073529.2664092053,3073.5292664092053
2024-12-05 07:00:00+00:00,6.953547649782203,379.7149864763732,8344.257179738643,3168439.5021598386,3168.4395021598384
2024-12-05 08:00:00+00:00,6.7926231506601,356.03000621508977,8151.14778079212,2902053.1950555337,2902.0531950555337
2024-12-05 09:00:00+00:00,7.437810306491688,334.80271769441663,8925.372367790025,2988238.925170751,2988.238925170751
2024-12-05 10:00:00+00:00,7.8121263893856945,310.11093378467666,9374.551667262833,2907150.9713475746,2907.150971347575
2024-12-05 11:00:00+00:00,7.780815628334203,299.57224223781856,9336.978754001044,2797099.661062966,2797.099661062966
2024-12-05 12:00:00+00:00,7.734777934940398,298.8882100271264,9281.733521928478,2774200.718317978,2774.200718317978
2024-12-05 13:00:00+00:00,7.63514009090539,308.3576137875032,9162.168109086468,2825224.295237864,2825.2242952378638
2024-12-05 14:00:00+00:00,7.330517696348451,315.44865268733696,8796.62123561814,2774882.31697656,2774.8823169765597
2024-12-05 15:00:00+00:00,7.3305284893139095,307.0285286806983,8796.63418717669,2700817.6518311896,2700.81765183119
2024-12-05 16:00:00+00:00,7.414926463220101,293.21482396505326,8897.911755864121,2608999.629152276,2608.999629152276
2024-12-05 17:00:00+00:00,6.780825727472993,285.37698387842994,8136.990872967592,2322109.913173804,2322.109913173804
2024-12-05 18:00:00+00:00,6.277549002662898,288.90163662490806,7533.058803195477,2176313.0170348445,2176.3130170348445
2024-12-05 19:00:00+00:00,6.376938227808654,288.08978509844127,7652.325873370384,2204556.9163625157,2204.5569163625155
2024-12-05 20:00:00+00:00,6.550212574318984,270.56326597818804,7860.25508918278,2126696.2883509668,2126.696288350967
2024-12-05 21:00:00+00:00,6.406621500704789,257.24717841054246,7687.945800845747,1977702.3650407465,1977.7023650407466
2024-12-05 22:00:00+00:00,6.621325820765786,232.7407198286884,7945.590984918942,1849262.565294372,1849.2625652943718
2024-12-05 23:00:00+00:00,6.6307109401872575,192.27628269448596,7956.853128224709,1529914.141441039,1529.914141441039
2024-12-06 00:00:00+00:00,6.722245795101163,183.64822771150065,8066.694954121395,1481434.2318136992,1481.4342318136992
2024-12-06 01:00:00+00:00,6.855889868066258,179.8158673089245,8227.06784167951,1479357.3393609629,1479.357339360963
2024-12-06 02:00:00+00:00,6.74896468109309,180.7910751880158,8098.757617311708,1464183.0973209168,1464.1830973209169
2024-12-06 03:00:00+00:00,6.26644023396301,187.22765477232207,7519.728280755612,1407901.0905309787,1407.9010905309788
2024-12-06 04:00:00+00:00,6.2741163883559325,206.41187190123668,7528.9396660271195,1554062.5298961294,1554.0625298961295
2024-12-06 05:00:00+00:00,6.481057130885044,250.26760094173963,7777.268557062052,1946398.343655545,1946.398343655545
2024-12-06 06:00:00+00:00,6.3872061606901465,277.74738643926014,7664.647392828175,2128835.7813365147,2128.8357813365146
2024-12-06 07:00:00+00:00,6.52600117238279,280.09606950816504,7831.201406859348,2193488.733588116,2193.488733588116
2024-12-06 08:00:00+00:00,6.9895770514567515,283.96029930415705,8387.492461748101,2381714.8698493517,2381.7148698493515
2024-12-06 09:00:00+00:00,7.229899904019098,282.4816440418974,8675.879884822918,2450776.8133748057,2450.776813374806
2024-12-06 10:00:00+00:00,7.371268549601025,286.63208854122064,8845.522259521229,2535410.519484427,2535.410519484427
2024-12-06 11:00:00+00:00,7.580163620008131,290.24081480659635,9096.196344009757,2640087.4385261745,2640.0874385261745
2024-12-06 12:00:00+00:00,7.994612712579583,295.587635396668,9593.5352550955,2835730.401148249,2835.730401148249
2024-12-06 13:00:00+00:00,7.708920501859192,302.2251467696585,9250.70460223103,2795795.5561320283,2795.795556132028
2024-12-06 14:00:00+00:00,8.157182753555194,309.79788593307103,9788.619304266233,3032493.5666653276,3032.4935666653278
2024-12-06 15:00:00+00:00,7.39115518392877,312.7455169840551,8869.386220714525,2773860.7789286184,2773.8607789286184
2024-12-06 16:00:00+00:00,7.027483556515687,316.6051055366739,8432.980267818824,2669924.607681467,2669.924607681467
2024-12-06 17:00:00+00:00,6.811616074786741,327.9132356018176,8173.939289744089,2680342.880112807,2680.3428801128066
2024-12-06 18:00:00+00:00,6.5641229946108846,345.7871784512987,7876.947593533061,2723747.4831765443,2723.7474831765444
2024-12-06 19:00:00+00:00,6.608813489292766,364.51914056492376,7930.576187151319,2890846.8159250487,2890.8468159250488
2024-12-06 20:00:00+00:00,7.019177831464756,366.0052920640168,8423.013397757706,3082867.478705436,3082.867478705436
2024-12-06 21:00:00+00:00,6.288669883755608,368.5057201069392,7546.403860506729,2780892.988833818,2780.892988833818
2024-12-06 22:00:00+00:00,6.714761514544434,377.4529300610114,8057.713817453321,3041407.6899908534,3041.407689990853
2024-12-06 23:00:00+00:00,6.551937649403531,352.96774860053614,7862.325179284237,2775147.2172972634,2775.1472172972635
2024-12-07 00:00:00+00:00,5.3072255643573465,330.07710941187923,6368.670677228815,2102152.407935883,2102.152407935883
2024-12-07 01:00:00+00:00,5.8926746955236915,315.1199416797766,7071.20963462843,2228279.1676695854,2228.2791676695856
2024-12-07 02:00:00+00:00,6.016905890200976,295.1844252426705,7220.287068241171,2131316.2883258564,2131.3162883258565
2024-12-07 03:00:00+00:00,5.485705899055643,284.44444166290685,6582.847078866771,1872454.261900556,1872.454261900556
2024-12-07 04:00:00+00:00,5.697766533027008,272.34618211390443,6837.31983963241,1862117.95421554,1862.11795421554
2024-12-07 05:00:00+00:00,5.268661434498075,255.4820698336172,6322.393721397689,1615258.2342457473,1615.2582342457474
2024-12-07 06:00:00+00:00,5.385298385078916,249.2995236307553,6462.358062094699,1611062.7864115792,1611.0627864115793
2024-12-07 07:00:00+00:00,6.272590248527338,241.46206860207624,7527.108298232805,1817511.140283147,1817.5111402831471
2024-12-07 08:00:00+00:00,6.1833958734981405,232.35384203905744,7420.075048197768,1724082.9456668957,1724.0829456668957
2024-12-07 09:00:00+00:00,6.271327393689347,225.6075138088252,7525.592872427216,1697830.2978857197,1697.8302978857196
2024-12-07 10:00:00+00:00,6.7965955756559335,236.4831952205809,8155.91469078712,1928736.7660238142,1928.7367660238142
2024-12-07 11:00:00+00:00,6.728507883689127,251.3890102578311,8074.209460426952,2029767.524871148,2029.767524871148
2024-12-07 12:00:00+00:00,6.782294585556117,259.4156290553166,8138.7535026673395,2111319.859620609,2111.319859620609
2024-12-07 13:00:00+00:00,7.043942497965609,269.24350575795904,8452.73099755873,2275842.927011683,2275.842927011683
2024-12-07 14:00:00+00:00,6.44879714480774,272.1782872825661,7738.556573769287,2106267.0742877675,2106.2670742877676
2024-12-07 15:00:00+00:00,6.322186834253401,272.34649698229293,7586.62420110408,2066190.525091783,2066.190525091783
2024-12-07 16:00:00+00:00,6.338519998037217,268.18465693988287,7606.22399764466,2039872.5734162375,2039.8725734162374
2024-12-07 17:00:00+00:00,6.252935301810076,277.5242041855135,7503.522362172092,2082409.072150014,2082.4090721500143
2024-12-07 18:00:00+00:00,6.009540075372462,288.68954431248284,7211.448090446955,2081869.6630642558,2081.8696630642557
2024-12-07 19:00:00+00:00,5.533734569909595,298.4505616719248,6640.481483891514,1981855.4286394387,1981.8554286394387
2024-12-07 20:00:00+00:00,5.934344241729913,305.7933575836405,7121.213090075896,2177619.66088288,2177.61966088288
2024-12-07 21:00:00+00:00,5.503964426632399,310.02714029599537,6604.757311958878,2047654.0217756762,2047.6540217756763
2024-12-07 22:00:00+00:00,6.1565523367267,333.0167130472338,7387.8628040720405,2460281.787455991,2460.281787455991
2024-12-07 23:00:00+00:00,5.416557243645068,344.42718709282286,6499.868692374081,2238731.4901871094,2238.7314901871096
2024-12-08 00:00:00+00:00,6.032119702697933,355.6251718973345,7238.54364323752,2574208.3274127007,2574.208327412701
2024-12-08 01:00:00+00:00,5.53587847329532,366.8043472238159,6643.054167954384,2436701.1476489576,2436.7011476489574
2024-12-08 02:00:00+00:00,6.203311613698651,375.4982676945693,7443.97393643838,2795199.3178961356,2795.1993178961357
2024-12-08 03:00:00+00:00,5.847830182213122,383.68884634699,7017.3962186557455,2692496.659495753,2692.4966594957527
2024-12-08 04:00:00+00:00,5.4459958676479445,390.4740723945538,6535.195041177533,2551824.221621285,2551.8242216212852
2024-12-08 05:00:00+00:00,5.569440380114374,397.4644783222201,6683.328456137248,2656385.65827464,2656.38565827464
2024-12-08 06:00:00+00:00,5.895295301305936,409.4512736902968,7074.354361567123,2896603.403880165,2896.603403880165
2024-12-08 07:00:00+00:00,6.273743958526916,417.7992642196348,7528.492750232299,3145398.7317299093,3145.3987317299093
2024-12-08 08:00:00+00:00,6.2823211020688845,404.159552317491,7538.78532248266,3046872.100952264,3046.8721009522637
2024-12-08 09:00:00+00:00,6.559692707664725,375.6595033643253,7871.63124919767,2957053.0857407004,2957.0530857407
2024-12-08 10:00:00+00:00,6.928818742702343,363.4943984358287,8314.58249124281,3022304.1608993793,3022.3041608993794
2024-12-08 11:00:00+00:00,6.8920605982995875,361.4134712058773,8270.472717959505,2989060.253511251,2989.060253511251
2024-12-08 12:00:00+00:00,6.576623785165406,359.5356417911991,7891.948542198486,2837436.784102451,2837.436784102451
2024-12-08 13:00:00+00:00,6.655867485386837,358.45731453075297,7987.040982464204,2863013.261621185,2863.013261621185
2024-12-08 14:00:00+00:00,6.798010470329244,354.1749519571996,8157.612564395092,2889222.0380800795,2889.2220380800795
