,workload_MW,actual_CI,forecast_CI,energy_kWh,actual_emission_kgCO2,forecast_emission_kgCO2,emission_error_kgCO2
2024-10-28 20:00:00+00:00,6.405490177067131,456.1282018000092,454.15286,7686.588212480558,3506.069659335904,3490.886039932125,-15.18361940377872
2024-10-28 21:00:00+00:00,6.581022305580012,473.55043434469735,462.0476,7897.226766696013,3739.735165487467,3648.894732819883,-90.84043266758408
2024-10-28 22:00:00+00:00,6.300298563776755,489.6100406000798,483.4138,7560.358276532106,3701.6273227240335,3654.7814318994647,-46.84589082456887
2024-10-28 23:00:00+00:00,6.412118816214178,483.32167853604017,494.15317,7694.542579457013,3718.9392350701955,3802.28258983057,83.3433547603745
2024-10-29 00:00:00+00:00,6.562233477599165,496.48340679380414,481.21527,7874.680173118997,3909.648039761743,3789.4163535150246,-120.23168624671825
2024-10-29 01:00:00+00:00,6.711576015576933,505.173064561389,503.9446,8053.891218692319,4068.608908590859,4058.7150739840536,-9.893834606805285
2024-10-29 02:00:00+00:00,6.579773708505893,510.8428059587704,510.76474,7895.728450207072,4033.476076592274,4032.859688903511,-0.6163876887626429
2024-10-29 03:00:00+00:00,6.814778712333684,522.1959195723451,515.2137,8177.73445480042,4270.379563642956,4213.280695902286,-57.09886774066945
2024-10-29 04:00:00+00:00,6.4762586723518325,533.7719420875367,519.7212,7771.510406822199,4148.2142028029875,4039.018647659704,-109.1955551432834
2024-10-29 05:00:00+00:00,6.416957867540249,528.0332055628709,527.3621,7700.349441048298,4066.0401993109936,4060.872618154239,-5.16758115675475
2024-10-29 06:00:00+00:00,7.175996276819847,507.67691939557153,504.05933,8611.195532183816,4371.705220091988,4340.553417486834,-31.151802605153534
2024-10-29 07:00:00+00:00,6.909142266483532,490.2725558025277,482.96265,8290.970719780238,4064.83540487058,4004.229160749527,-60.606244121052896
2024-10-29 08:00:00+00:00,6.920129613505362,468.7721953948571,465.6817,8304.155536206435,3892.757221607847,3867.09328095122,-25.66394065662689
2024-10-29 09:00:00+00:00,7.1749621968618404,445.1966588462704,444.14545,8609.954636234208,3833.123036869425,3824.0721486429047,-9.050888226520328
2024-10-29 10:00:00+00:00,7.303560505908491,424.48255919343165,424.68976,8764.272607090188,3720.2808657265323,3722.09681518729,1.8159494607575652
2024-10-29 11:00:00+00:00,7.8932533305110795,415.4110243995461,417.99612,9471.903996613295,3934.7333422472834,3959.219160018941,24.485817771657366
2024-10-29 12:00:00+00:00,7.60890567677669,414.21721378513735,422.14178,9130.686812132028,3782.087651266026,3854.4444261177005,72.35677485167434
2024-10-29 13:00:00+00:00,7.6909516104610045,438.3691918674721,435.25552,9229.141932553206,4045.771490603549,4017.0350049856347,-28.73648561791424
2024-10-29 14:00:00+00:00,7.523353315931759,471.7121454335777,471.0689,9028.02397911811,4258.628560215589,4252.821403483015,-5.807156732573276
2024-10-29 15:00:00+00:00,7.5314012394090915,506.5076437240198,489.73523,9037.681487290909,4577.654754855913,4426.071017255707,-151.5837376002055
2024-10-29 16:00:00+00:00,6.888313976778995,506.4332088487174,505.6099,8265.976772134793,4186.165140981187,4179.359637902652,-6.805503078534457
2024-10-29 17:00:00+00:00,6.541689782587271,506.1419030891364,507.15207,7850.027739104725,3973.227979172976,3981.1578103149614,7.9298311419852325
2024-10-29 18:00:00+00:00,6.556074326795399,523.2574507603207,512.33545,7867.289192154479,4116.617687080975,4030.6911423962815,-85.92654468469345
2024-10-29 19:00:00+00:00,6.650239821174974,540.6524918898784,543.26935,7980.287785409969,4314.5624771802595,4335.445743185438,20.883266005178484
2024-10-29 20:00:00+00:00,6.58313307827441,563.3681466447894,554.0196,7899.759693929292,4450.472977708154,4376.621644781417,-73.85133292673709
2024-10-29 21:00:00+00:00,6.297636567725668,564.8838845907312,568.89075,7557.1638812708015,4268.920089741017,4299.200606148928,30.28051640791091
2024-10-29 22:00:00+00:00,6.669371210522849,562.6514490367983,560.18854,8003.245452627418,4503.037650917983,4483.326366142445,-19.711284775537933
2024-10-29 23:00:00+00:00,6.314034768226091,549.6495057948367,556.5371,7576.841721871308,4164.607307912264,4216.793590082156,52.186282169891456
2024-10-30 00:00:00+00:00,6.3696153388034045,554.31843543414,547.58167,7643.538406564085,4236.954250707363,4185.461487456384,-51.492763250978896
2024-10-30 01:00:00+00:00,6.2640116188195,558.5932760657425,556.3661,7516.8139425834,4198.841725764312,4182.10037397747,-16.741351786842642
2024-10-30 02:00:00+00:00,6.825289587163008,553.1511691793148,557.9247,8190.347504595609,4530.500298151945,4569.5970320259785,39.096733874033816
2024-10-30 03:00:00+00:00,6.658355385256838,546.4451349855909,550.40247,7990.026462308206,4366.111088734451,4397.7302668239845,31.619178089533307
2024-10-30 04:00:00+00:00,6.651248343919719,555.8859823718445,537.94446,7981.498012703663,4436.8028635907,4293.602622534305,-143.2002410563955
2024-10-30 05:00:00+00:00,6.811802855285612,549.704324773952,541.96045,8174.163426342734,4493.3729868696655,4430.073282528186,-63.29970434147981
2024-10-30 06:00:00+00:00,7.203162312059681,531.6688805282856,531.17053,8643.794774471617,4595.6366912595695,4591.329070813268,-4.307620446301371
2024-10-30 07:00:00+00:00,6.383276328145486,504.797716173028,505.3836,7659.931593774583,3866.7159745790323,3871.2038502459886,4.48787566695637
2024-10-30 08:00:00+00:00,6.9154058547807224,493.7439387870768,486.5824,8298.487025736868,4097.327670060775,4037.8977122815295,-59.42995777924534
2024-10-30 09:00:00+00:00,7.194484366380227,468.86337471217513,474.55905,8633.381239656272,4047.876263202021,4097.049212447208,49.17294924518728
2024-10-30 10:00:00+00:00,7.3265255789456525,441.897145318684,443.92694,8791.830694734783,3885.084886128483,3902.930505382312,17.845619253828772
2024-10-30 11:00:00+00:00,7.389715179645955,437.0399140783606,432.1939,8867.658215575146,3875.52058461123,3832.547865128883,-42.97271948234675
2024-10-30 12:00:00+00:00,7.6250867339861585,449.095749414778,445.54056,9150.10408078339,4109.272849382635,4076.742476641447,-32.53037274118833
2024-10-30 13:00:00+00:00,7.3549600627245315,468.5298564333141,469.7446,8825.952075269437,4135.2220587133,4145.943312995107,10.721254281806978
2024-10-30 14:00:00+00:00,7.622991076425679,492.3558304480402,491.8824,9147.589291710814,4503.868922317877,4499.538040129806,-4.330882188070973
2024-10-30 15:00:00+00:00,7.3614527177810105,516.1520764478942,509.55936,8833.743261337213,4559.554927146795,4501.316533406782,-58.238393740013635
2024-10-30 16:00:00+00:00,7.220257166190914,512.5782751897997,512.5973,8664.308599429096,4441.136357607515,4441.3011081295,0.16475052198529738
2024-10-30 17:00:00+00:00,6.937514967032588,512.6736456135553,507.3704,8325.017960439105,4268.017307576641,4223.867624710505,-44.14968286613566
2024-10-30 18:00:00+00:00,6.650751713356669,525.9147420248762,521.5231,7980.902056028002,4197.274045921771,4162.224551916917,-35.04949400485384
2024-10-30 19:00:00+00:00,6.40664776579403,546.046703051824,540.9149,7687.977318952836,4197.9946681513975,4158.541613319194,-39.453054832203634
2024-10-30 20:00:00+00:00,7.030285850658418,564.0575551624883,558.59534,8436.343020790102,4758.583018818986,4712.501872020847,-46.081146798138434
2024-10-30 21:00:00+00:00,6.558607779120525,563.9288804633652,567.76697,7870.32933494463,4438.306010733308,4468.513021879848,30.207011146540026
2024-10-30 22:00:00+00:00,6.034378811843801,555.6704673746003,557.8621,7241.254574212561,4023.7513136311563,4039.6216396858076,15.870326054651287
2024-10-30 23:00:00+00:00,6.249406063558446,523.1345880251024,543.9914,7499.287276270135,3923.1365597534696,4079.547739746889,156.4111799934194
2024-10-31 00:00:00+00:00,6.064874252743047,516.7156449325932,514.54034,7277.849103291656,3760.578493129444,3744.7469829219554,-15.831510207488463
2024-10-31 01:00:00+00:00,6.504333657287828,511.3560483666697,515.9157,7805.200388745393,3991.2364274988386,4026.825503758098,35.5890762592594
2024-10-31 02:00:00+00:00,6.469548693986667,494.2621871964659,506.11627,7763.458432784,3837.183945196667,3929.212639615319,92.02869441865187
2024-10-31 03:00:00+00:00,6.382893575525136,488.40663526575673,483.5716,7659.472290630163,3740.9370893779765,3703.903226603968,-37.03386277400841
2024-10-31 04:00:00+00:00,7.002731528100129,497.6086643531127,478.6043,8403.277833720154,4181.543859025604,4021.8449816319826,-159.69887739362184
2024-10-31 05:00:00+00:00,6.637245718519228,493.6334277278284,491.04965,7964.694862223073,3931.6396256453995,3911.060641174186,-20.578984471213516
2024-10-31 06:00:00+00:00,6.681524590361584,465.1568298345183,476.30276,8017.829508433901,3729.5481562967675,3818.9143633043673,89.36620700759977
2024-10-31 07:00:00+00:00,6.5778144821375,439.828705525208,442.16452,7893.377378564999,3471.7339546362036,3490.171421853313,18.437467217109315
2024-10-31 08:00:00+00:00,6.850213777167246,418.8922646064006,417.34433,8220.256532600695,3443.401874586664,3430.677453661669,-12.724420924994774
2024-10-31 09:00:00+00:00,7.357729512198096,386.1636380638437,397.58807,8829.275414637716,3409.5451155841524,3510.414604541595,100.86948895744263
2024-10-31 10:00:00+00:00,7.582482269454383,365.2347008840737,360.84546,9098.978723345259,3323.2627723715564,3283.3251537145825,-39.93761865697388
2024-10-31 11:00:00+00:00,7.195033099768269,368.32416411693833,353.6162,8634.039719721923,3180.125462719022,3053.136410771941,-126.98905194708095
2024-10-31 12:00:00+00:00,7.654923244287617,368.8920746136329,380.46045,9185.90789314514,3388.6086199120564,3494.874643508061,106.26602359600474
2024-10-31 13:00:00+00:00,7.662629012265258,393.19193090853497,388.25546,9195.15481471831,3615.4606766020042,3570.0690866945056,-45.391589907498656
2024-10-31 14:00:00+00:00,7.485443193098544,415.0804351306773,426.6714,8982.531831718254,3728.4732212847725,3832.589312884541,104.11609159976842
2024-10-31 15:00:00+00:00,7.145180534337189,424.51616917884434,425.58392,8574.216641204626,3639.8936022336857,3649.048757729642,9.155155495956478
2024-10-31 16:00:00+00:00,6.965116204519715,412.5703051579388,413.55283,8358.139445423658,3448.320141551044,3456.5321871530205,8.21204560197657
2024-10-31 17:00:00+00:00,6.766368055729826,407.06217623058575,399.5521,8119.64166687579,3305.199007131,3244.2198265176276,-60.97918061337259
2024-10-31 18:00:00+00:00,6.522700005902512,410.56592192159314,402.65433,7827.2400070830145,3213.598009609615,3151.6720603922895,-61.925949217325524
2024-10-31 19:00:00+00:00,6.651197895637643,396.9920172498789,405.71936,7981.437474765172,3168.566963660805,3238.223706947716,69.65674328691102
2024-10-31 20:00:00+00:00,6.770214051237718,378.6316957653673,385.49963,8124.256861485262,3076.1011522975855,3131.8980449108467,55.79689261326121
2024-10-31 21:00:00+00:00,6.426413069118188,372.7857125376674,366.13022,7711.695682941825,2874.8099700391217,2823.4848254461826,-51.32514459293907
2024-10-31 22:00:00+00:00,6.385960950971161,355.8507700502458,362.64044,7663.153141165392,2726.938946296665,2778.9692414176834,52.0302951210183
2024-10-31 23:00:00+00:00,6.609413918383576,329.5445431634538,339.68573,7931.296702060291,2613.7155483742663,2694.1483099310344,80.43276155676813
2024-11-01 00:00:00+00:00,6.652711229102714,321.61093151032566,315.30283,7983.253474923255,2567.5015865531127,2517.1423807407077,-50.35920581240498
2024-11-01 01:00:00+00:00,6.391449891685279,310.6714838389911,317.2953,7669.739870022335,2382.7694660789098,2433.572321602938,50.80285552402802
2024-11-01 02:00:00+00:00,6.697598369241543,311.78094657478795,307.569,8037.118043089851,2505.820271207861,2471.9683613572893,-33.8519098505717
2024-11-01 03:00:00+00:00,6.744896335288994,296.5291529718403,315.07288,8093.875602346792,2400.0700766233376,2550.1606638279363,150.0905872045987
2024-11-01 04:00:00+00:00,6.822921616414669,299.05627966547314,295.9298,8187.505939697601,2448.525066064928,2422.927073590514,-25.59799247441424
2024-11-01 05:00:00+00:00,6.944580226679956,300.2363742033462,302.88925,8333.496272015946,2502.01870514717,2524.126449950521,22.107744803351125
2024-11-01 06:00:00+00:00,6.28339596533514,304.4201167234159,302.71674,7540.075158402168,2295.3505598241163,2282.5069399385975,-12.84361988551882
2024-11-01 07:00:00+00:00,6.814057406456153,288.2509055590754,297.08188,8176.868887747383,2356.989861531013,2429.1995707457454,72.20970921473236
2024-11-01 08:00:00+00:00,7.102819424154665,264.9052861891203,270.34015,8523.383308985598,2257.889294766401,2304.212713102685,46.32341833628425
2024-11-01 09:00:00+00:00,7.324009745290731,246.0242460526553,244.48543,8788.811694348877,2162.2607708009423,2148.7363874426155,-13.524383358326759
2024-11-01 10:00:00+00:00,7.3769147546387925,234.5560200897373,235.49957,8852.29770556655,2076.359718467203,2084.712327551307,8.352609084104188
2024-11-01 11:00:00+00:00,7.287720490739114,238.0496679526177,232.7261,8745.264588886937,2081.807331542321,2035.2513626602029,-46.55596888211835
2024-11-01 12:00:00+00:00,7.723169861507251,238.7393700067645,248.54922,9267.8038338087,2212.589648629766,2303.5054589875926,90.91581035782656
2024-11-01 13:00:00+00:00,7.467022076659903,253.9784541507453,252.33868,8960.426491991884,2275.7552689674844,2261.0622298030034,-14.693039164480979
2024-11-01 14:00:00+00:00,7.560728854728232,304.6619281974957,282.53143,9072.874625673878,2764.1594777519354,2563.372270377884,-200.78720737405138
2024-11-01 15:00:00+00:00,7.150017251999144,339.0004986596225,336.51514,8580.020702398973,2908.631296623136,2887.3068397174957,-21.324456905640545
2024-11-01 16:00:00+00:00,6.825085413538914,347.6387012726746,340.795,8190.102496246696,2847.196595085292,2791.1460901829137,-56.05050490237818
2024-11-01 17:00:00+00:00,6.86915744421725,345.941022054683,345.33286,8242.9889330607,2851.5880162884596,2846.574903838708,-5.013112449751588
2024-11-01 18:00:00+00:00,6.537730381701624,347.5161708476509,345.9535,7845.276458041948,2726.3604339399594,2714.1007801745895,-12.259653765369876
2024-11-01 19:00:00+00:00,6.644820492830234,349.4901522042585,349.055,7973.78459139628,2786.759190491057,2783.289322148086,-3.46986834297104
2024-11-01 20:00:00+00:00,7.046465941604406,356.09283922651264,349.94955,8455.759129925287,3011.0352763906017,2959.0891399977227,-51.946136392879
2024-11-01 21:00:00+00:00,6.569322382802712,362.5810977545252,360.0535,7883.186859363254,2858.294545271977,2838.36899869708,-19.925546574896998
2024-11-01 22:00:00+00:00,6.621270441766033,370.1056317463817,367.24686,7945.524530119239,2940.6833757761533,2917.9689084352344,-22.714467340918873
2024-11-01 23:00:00+00:00,6.230609667783169,388.0472798906628,378.02875,7476.731601339801,2901.3253603724693,2826.4194830862443,-74.90587728622495
2024-11-02 00:00:00+00:00,5.3782731398659065,412.0167112647357,403.1859,6453.927767839087,2659.126093645217,2602.1327600668887,-56.993333578328475
2024-11-02 01:00:00+00:00,6.095707361693334,428.086339099612,427.37128,7314.848834032001,3131.386858427825,3126.156286204993,-5.230572222831597
2024-11-02 02:00:00+00:00,5.469130055016675,433.5463317765756,442.28043,6562.956066020009,2845.3455280338,2902.667004865251,57.32147683145104
2024-11-02 03:00:00+00:00,5.43901398213284,437.27314336519896,440.25604,6526.816778559408,2854.001688929394,2873.4705249236868,19.46883599429293
2024-11-02 04:00:00+00:00,5.690225269695862,449.7125673886612,443.89313,6828.270323635034,3070.7589780657163,3031.022268973699,-39.73670909201746
2024-11-02 05:00:00+00:00,5.677451896655653,475.202653180912,455.88913,6812.942275986784,3237.528245517321,3105.9463244781273,-131.58192103919373
2024-11-02 06:00:00+00:00,5.474373373389177,498.8779521923615,485.38782,6569.248048067013,3277.253013663339,3188.6329718975485,-88.62004176579057
2024-11-02 07:00:00+00:00,5.934339549444751,493.2797852339569,490.90594,7121.2074593337,3512.7476861465793,3495.843076113484,-16.904610033095196
2024-11-02 08:00:00+00:00,6.607343929412526,470.3773595609293,470.7403,7928.81271529503,3729.5339894735985,3732.411639849786,2.8776503761873755
2024-11-02 09:00:00+00:00,6.347029735215909,440.010497396167,451.14447,7616.43568225909,3351.3116529367367,3436.112840798209,84.8011878614725
2024-11-02 10:00:00+00:00,6.3908123634497835,427.33777558255326,421.2552,7668.97483613974,3277.242647474532,3230.5954362754446,-46.64721119908745
2024-11-02 11:00:00+00:00,7.094759396771831,434.0301015942691,426.61853,8513.711276126198,3695.206970121328,3632.1069917933505,-63.099978327977624
2024-11-02 12:00:00+00:00,7.023074227984509,452.6243266565141,451.30212,8427.68907358141,3814.577092200247,3803.4339795164065,-11.143112683840627
2024-11-02 13:00:00+00:00,6.703981336384718,497.097594141918,479.10876,8044.7776036616615,3999.0395921869963,3854.323459561756,-144.71613262524033
2024-11-02 14:00:00+00:00,6.343688730509597,530.4021040193932,523.8454,7612.426476611516,4037.647019887684,3987.7345769997287,-49.91244288795542
2024-11-02 15:00:00+00:00,6.3623722983142175,540.3482358698183,534.43024,7634.846757977061,4125.475976809306,4080.2929609226526,-45.18301588665372
2024-11-02 16:00:00+00:00,6.286323890787681,506.26718080472136,525.3369,7543.588668945217,3819.0713685773353,3962.925592300522,143.8542237231868
2024-11-02 17:00:00+00:00,6.302000876593981,508.2218568389295,497.30975,7562.401051912777,3843.3775047637855,3760.8558023745304,-82.5217023892551
2024-11-02 18:00:00+00:00,5.440854506282586,516.4896291147222,516.6408,6529.025407539103,3372.1739112204696,3373.1609626921395,0.987051471669929
2024-11-02 19:00:00+00:00,5.678870029622132,542.9061478861648,535.864,6814.644035546558,3699.712142554011,3651.7225046330827,-47.98963792092809
2024-11-02 20:00:00+00:00,5.868786164973725,557.4145558322804,558.8104,7042.54339796847,3925.6162001081534,3935.446667924208,9.830467816054806
2024-11-02 21:00:00+00:00,5.10468316496952,561.3953084337963,565.49133,6125.619797963424,3438.894215825846,3463.984905049384,25.090689223537993
2024-11-02 22:00:00+00:00,5.958446541984726,564.7851513719369,563.85254,7150.135850381671,4038.2905585877247,4031.6222538795128,-6.668304708211963
2024-11-02 23:00:00+00:00,5.404387356948392,561.1688628417606,564.8316,6485.2648283380695,3639.3286889461406,3663.0825353803093,23.753846434168736
2024-11-03 00:00:00+00:00,5.782998873364234,550.5540648550376,559.5034,6939.59864803708,3820.624244139338,3882.729162908063,62.10491876872493
2024-11-03 01:00:00+00:00,5.761670787402686,543.3480596358755,550.3538,6914.004944883223,3756.711171115148,3805.149038451977,48.437867336829186
2024-11-03 02:00:00+00:00,5.971146597865962,540.1373871956357,541.1481,7165.375917439155,3870.2874263201165,3877.529357783296,7.241931463179299
2024-11-03 03:00:00+00:00,5.837731095223385,537.9544374016964,539.2453,7005.277314268063,3768.520016439942,3777.562868968003,9.042852528060848
2024-11-03 04:00:00+00:00,5.105677377067506,535.429756181701,531.7161,6126.812852481007,3280.477911774818,3257.7251915130055,-22.752720261812556
2024-11-03 05:00:00+00:00,5.503805188211003,529.8458406529124,524.60474,6604.566225853204,3499.401944085024,3464.78672347536,-34.61522060966399
2024-11-03 06:00:00+00:00,5.7345512823383205,509.6666259794308,507.33322,6881.461538805985,3507.2512842904684,3491.194050667256,-16.057233623212596
2024-11-03 07:00:00+00:00,5.961837882593079,446.840959803827,473.85413,7154.205459111694,3196.7920339832476,3390.049774884124,193.25774090087634
2024-11-03 08:00:00+00:00,6.419402682439193,373.9339592082087,384.11758,7703.283218927031,2880.519192955539,2958.966540682315,78.44734772677612
2024-11-03 09:00:00+00:00,6.7458697763412845,312.94614579842096,313.72806,8095.043731609541,2533.312735876873,2539.6423482203795,6.3296123435065965
2024-11-03 10:00:00+00:00,6.891343418648747,274.0926372143297,273.31476,8269.612102378496,2266.63978988046,2260.207033002794,-6.4327568776657245
2024-11-03 11:00:00+00:00,6.805542255908267,260.17087419069355,259.81754,8166.650707089921,2124.72465367363,2121.8390591919606,-2.8855944816696137
2024-11-03 12:00:00+00:00,6.43841574721988,274.7935325239606,270.43338,7726.098896663855,2123.082008443735,2089.3950398199295,-33.68696862380557
2024-11-03 13:00:00+00:00,6.745240679333179,345.28503216159874,324.45816,8094.288815199815,2794.836773881537,2626.2580587291895,-168.57871515234729
2024-11-03 14:00:00+00:00,6.843322521576065,438.3013426230965,427.984,8211.987025891278,3599.3249390515966,3514.59912746472,-84.72581158687672
2024-11-03 15:00:00+00:00,6.275916324286238,500.9006625892495,492.69058,7531.099589143486,3772.332774227597,3710.501841749059,-61.83093247853776
2024-11-03 16:00:00+00:00,6.4578186825303945,489.3549446597236,495.4261,7749.382419036473,3792.1986048146287,3839.2462040799937,47.04759926536508
2024-11-03 17:00:00+00:00,6.237681178439852,477.6953477507555,480.63766,7485.217414127821,3575.6535356318004,3597.67741840868,22.023882776879418
2024-11-03 18:00:00+00:00,5.731716744073961,497.1774041520005,479.94553,6878.060092888753,3419.6160625838984,3301.094169987425,-118.52189259647321
2024-11-03 19:00:00+00:00,4.9340550334219015,501.1524323667759,509.95444,5920.866040106282,2967.2564177171034,3019.3719095497277,52.11549183262423
2024-11-03 20:00:00+00:00,5.38047790932205,515.6469091910218,510.72778,6456.573491186459,3329.3121646949826,3297.551466241722,-31.760698453260375
2024-11-03 21:00:00+00:00,6.171547289639021,534.2458014911124,526.2524,7405.856747566825,3956.5478738322013,3897.349742094368,-59.19813173783314
2024-11-03 22:00:00+00:00,5.563365551742906,548.6563522773639,543.4128,6676.038662091487,3662.851020005768,3627.844733839879,-35.00628616588892
2024-11-03 23:00:00+00:00,5.203964194217752,558.3026072188661,556.522,6244.7570330613025,3486.4641330064765,3475.344502798267,-11.1196302082094
2024-11-04 00:00:00+00:00,6.8088118470775685,567.8278891285751,564.6164,8170.5742164930825,4639.479910319628,4613.240151376779,-26.23975894284922
2024-11-04 01:00:00+00:00,6.503338897885919,576.3740529920761,575.50006,7804.006677463101,4498.026958266633,4491.206319198782,-6.820639067851516
2024-11-04 02:00:00+00:00,6.776235122239431,586.1415310222733,578.25806,8131.482146687316,4766.199394939585,4702.095063751345,-64.10433118823948
2024-11-04 03:00:00+00:00,6.569239668804841,593.907286863825,586.75635,7883.087602565809,4681.823170149714,4625.451689935779,-56.37148021393568
2024-11-04 04:00:00+00:00,6.614639784053042,599.3120582695707,590.31274,7937.567740863651,4757.080060431142,4685.647394911323,-71.43266551981833
2024-11-04 05:00:00+00:00,6.590752311928629,570.8875311028156,579.0886,7908.902774314354,4515.093978560531,4579.955617389309,64.86163882877827
2024-11-04 06:00:00+00:00,6.674372077980251,537.344074788308,540.0856,8009.2464935763,4303.721146842257,4325.678468078077,21.95732123581911
2024-11-04 07:00:00+00:00,7.379940466262049,514.6570506615614,516.2305,8855.92855951446,4557.766073309201,4571.7006920176445,13.93461870844385
2024-11-04 08:00:00+00:00,7.342751583989797,508.40211819365487,496.19037,8811.301900787756,4479.684550404272,4372.083138458974,-107.60141194529842
2024-11-04 09:00:00+00:00,6.953443307962473,476.905456104453,491.9901,8344.131969554968,3979.36206273636,4105.230424786482,125.86836205012241
2024-11-04 10:00:00+00:00,7.650895863361052,453.1136706968598,458.17496,9181.075036033262,4160.070610520336,4206.538662376695,46.468051856359125
2024-11-04 11:00:00+00:00,7.944481183572687,443.4507434443692,445.80884,9533.377420287225,4227.583304562133,4250.063908910972,22.480604348838824
2024-11-04 12:00:00+00:00,8.000675201634037,448.3740637777113,450.34378,9600.810241960844,4304.754303746656,4323.665180396531,18.910876649874808
2024-11-04 13:00:00+00:00,7.552459745782107,481.70318643366176,473.50806,9062.951694938529,4365.652709946245,4291.380644498201,-74.27206544804358
2024-11-04 14:00:00+00:00,7.830466595838358,529.194119008235,517.3498,9396.559915006028,4972.6042459297105,4861.3083220586595,-111.29592387105095
2024-11-04 15:00:00+00:00,7.580463737311659,540.8080717817269,536.5458,9096.55648477399,4919.491172384185,4880.718961391034,-38.77221099315102
2024-11-04 16:00:00+00:00,7.743129359242432,523.0436049772673,528.2266,9291.755231090918,4859.993152636174,4908.152492434281,48.159339798106885
2024-11-04 17:00:00+00:00,6.623082420060897,509.6262575669769,520.9165,7947.698904073077,4050.356048751926,4140.087527209282,89.73147845735548
2024-11-04 18:00:00+00:00,6.373149855899893,516.2719223597937,514.6962,7647.779827079871,3948.3339931109763,3936.2834297816207,-12.050563329355555
2024-11-04 19:00:00+00:00,6.423470237885011,524.1225800052272,529.6434,7708.164285462013,4040.0229524004985,4082.5781208602994,42.555168459800825
2024-11-04 20:00:00+00:00,6.377444462490306,523.2663721282437,533.6329,7652.933354988367,4004.522672803991,4083.856817195486,79.3341443914951
2024-11-04 21:00:00+00:00,6.277494812559099,521.7200659897877,524.0285,7532.993775070919,3930.1140094306597,3947.503454207288,17.389444776628352
2024-11-04 22:00:00+00:00,5.809331123581565,513.6593851051937,522.0575,6971.197348297877,3580.8209433736442,3639.3658256199697,58.544882246325415
2024-11-04 23:00:00+00:00,6.391325131569216,509.3825875200749,510.7969,7669.590157883059,3906.7556798409723,3917.60291923474,10.847239393767723
2024-11-05 00:00:00+00:00,6.592339514924976,512.5777392790249,505.968,7910.807417909971,4054.903782144033,4002.6153052635505,-52.28847688048245
2024-11-05 01:00:00+00:00,6.376694538623523,516.5839715666997,510.11206,7652.033446348227,3952.917828275787,3903.394548690299,-49.523279585488126
2024-11-05 02:00:00+00:00,6.983845295882277,522.2708296064077,518.5902,8380.614355058733,4376.950411827894,4346.104557991555,-30.845853836338392
2024-11-05 03:00:00+00:00,6.503343953178966,530.1409847488769,528.7184,7804.012743814759,4137.2270009987415,4126.125004978987,-11.101996019754552
2024-11-05 04:00:00+00:00,6.822757263796034,540.7328128176109,528.0926,8187.308716555241,4427.146471709059,4323.657067973675,-103.48940373538426
2024-11-05 05:00:00+00:00,6.565355103182492,538.4819684196698,529.85254,7878.42612381899,4242.390407202999,4174.404085521822,-67.98632168117729
2024-11-05 06:00:00+00:00,6.706601827473316,514.1124327300795,523.3443,8047.922192967979,4137.536857049164,4211.834201031783,74.29734398261917
2024-11-05 07:00:00+00:00,6.880393242606415,511.3048315632313,498.71933,8256.471891127698,4221.573969599601,4117.662128336335,-103.91184126326607
2024-11-05 08:00:00+00:00,7.44219615797589,489.5105306853177,498.98196,8930.635389571067,4371.640068906012,4456.225987450307,84.58591854429505
2024-11-05 09:00:00+00:00,7.362512974956958,463.3060263553928,471.58493,8835.01556994835,4093.315956500796,4166.460202813018,73.14424631222255
2024-11-05 10:00:00+00:00,7.663260661563522,452.8165583077586,447.76956,9195.912793876227,4164.061581821318,4117.649841766823,-46.41174005449557
2024-11-05 11:00:00+00:00,7.7506942249593935,452.7520739948922,455.79062,9300.833069951272,4210.9714623007185,4239.232461205979,28.26099890526075
2024-11-05 12:00:00+00:00,7.627928635468171,466.435722433701,465.41882,9153.514362561804,4269.526084508773,4260.217883153977,-9.308201354796438
2024-11-05 13:00:00+00:00,7.760356571278052,506.2536865186975,493.02026,9312.427885533662,4714.4509474909355,4591.215651551128,-123.23529593980766
2024-11-05 14:00:00+00:00,8.097827046090746,546.3100522796409,534.17316,9717.392455308895,5308.70918028159,5190.77020311711,-117.9389771644801
2024-11-05 15:00:00+00:00,7.280928901899997,555.1311065681687,547.26227,8737.114682279996,4850.244141787088,4781.493197380849,-68.75094440623889
2024-11-05 16:00:00+00:00,7.204866223213312,549.0178131735242,545.68164,8645.839467855974,4746.719877691634,4717.875865400025,-28.844012291609033
2024-11-05 17:00:00+00:00,7.125027591840386,546.4605357849755,549.33344,8550.033110208462,4672.255674383797,4696.819058295527,24.563383911729943
2024-11-05 18:00:00+00:00,6.78506332023607,551.339918233687,557.3845,8142.075984283283,4489.051507427212,4538.267126389159,49.21561896194726
2024-11-05 19:00:00+00:00,6.5029291044298425,567.8860149271864,569.05316,7803.514925315811,4431.506993362415,4440.614840008356,9.107846645940299
2024-11-05 20:00:00+00:00,5.90415282426066,597.6204007197482,584.3568,7084.983389112791,4234.130612094345,4140.158302958468,-93.97230913587737
2024-11-05 21:00:00+00:00,6.629175704662117,617.5777436206483,609.3781,7955.01084559454,4912.837648500062,4847.609496335999,-65.22815216406252
2024-11-05 22:00:00+00:00,5.945131435344237,629.8380801571232,630.24774,7134.157722413084,4493.364203422771,4496.286793476888,2.922590054116881
